Id;Name;Country;CountryCode;Domain;WebPage;Localization;Abbreviations;CreationDate;UpdateDate;CreatedByUserId;UpdatedByUserId;Deleted;Actualizar universidade;Actualizar faculdade;Actualizar flag (F / V);"Eliminar universidade (""x"")";"Not Listed Institution (""x"")";"Eliminar faculdades (""x"")";"Mudar API List Name (""x"")";=;Fuzzy LookUp Match All Universities -- API LIST
211b3029-66da-4e28-a814-de991258c38e;Escola Superior de Saúde Atlântica;;;;;;;44444.85111;;;;FALSO;Universidade Atlântica;Escola Superior de Saúde;;;;;;N;
803b5596-980c-449d-b883-deede52c7af9;Instituto Politécnico da Guarda - Escola Superior de Tecnologia e Gestão;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Instituto Politécnico da Guarda
fe34d2b8-1a74-4cc2-b2b2-df88ed113cd1;IEFP Setúbal;;;;;;;44524.73248;;;;VERDADEIRO;Instituto do Emprego e Formação Profissional;;;;x;;;N;
8e6842a6-1158-4287-b9e1-e072b4b7a623;Universidade da Madeira - Faculdade de Ciências da Vida;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Universidade da Madeira
7e774607-8fed-4448-b14a-e0d55619b0ea;Universidad Politecnica de Victoria;;;;;;;44470.49575;;;;VERDADEIRO;Victoria University;;F;;;;;N;Victoria University
4c5aa7c0-b21d-42ae-b0a5-e0ff8cb3613a;Escola Superior de Enfermagem São Francisco das Misericórdias;;;;;;;44444.85111;;;;FALSO;;;;;;;;N;
c1cc382a-9b25-4b90-ab1b-e2424e09e408;Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências e Tecnologia;;;;;;;44444.85111;;;;FALSO;Universidade de Trás-os-Montes e Alto Douro;Escola de Ciências e Tecnologia;;;;;x;N;Universidade de Tras-os-Montes e Alto Douro
537ca5fa-f458-44a4-9199-e286dde92651;CESPU - Instituto Politécnico de Saúde do Norte - Escola Superior de Saúde do Vale do Sousa;;;;;;;44444.85111;;;;FALSO;Instituto Politécnico de Saúde do Norte;;;;;x;;N;
5f06ba1c-8654-494f-85bf-e2a7e121e554;Universidade Católica Portuguesa - Escola das Artes;;;;;;;44444.85111;;;;FALSO;;;;;;;x;N;Universidade Catolica Portuguesa
930d4652-6108-4137-87c0-e343c3a2de82;colégio Nossa Senhora da Graça;;;;;;;44521.81294;;;;VERDADEIRO;Colégio Nossa Senhora da Graça;;;;x;;;N;
0522c2c5-b5a1-493d-b39b-e386a2f6b538;Universidade de Lisboa - Faculdade de Farmácia;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Universidade de Lisboa
5a7ec080-6348-4aed-9c08-e3c89316d8fc;Instituto Politécnico de Setúbal - Escola Superior de Ciências Empresariais;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Instituto Politécnico de Setúbal
4ac8b3ad-f1d2-45ca-a250-e49e97de07dc;Universidade Medicina Chinesa;;;;;;;44519.77845;;;;VERDADEIRO;;;;;x;;;N;Universidad Mexicana
bbceb159-5b4e-48cf-8ad2-e50830f66941;Instituto Politécnico do Porto - Instituto Superior de Engenharia do Porto;;;;;;;44444.85111;;;;FALSO;;;;;;;x;N;Instituto Politecnico do Porto
65ba9098-855a-4964-8de8-e68481a5e6df;Universidade Fernando Pessoa - Escola Superior de Saúde;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Universidade Fernando Pessoa
849a82ed-b13a-49df-adb1-e71560fe9f5f;Università di Padova;;;;;;;44467.4612;;;;VERDADEIRO;Università di Padova;;F;;;;;N;
a14dd991-55a0-4169-8fa5-e862979f64ca;Universidade Católica Portuguesa - Faculdade de Teologia (Braga);;;;;;;44444.85111;;;;FALSO;;;;;;;x;N;Universidade Catolica Portuguesa
6915f3e5-ded8-421c-97dd-e87e22c36aad;Universidade de Brasilia;;;;;;;44508.60011;;;;VERDADEIRO;Universidade de Brasília;;F;;;;;N;Universidade de Brasília
d0898f68-5ba0-4932-a8db-e8849881ca5c;Universidade dos Açores - Faculdade de Ciências Agrárias e do Ambiente;;;;;;;44444.85111;;;;FALSO;;;;;;;x;N;Universidade dos Acores
d2f52d03-3399-4ee3-a39a-e93dfd8f4454;Universidade de Lisboa - Faculdade de Medicina Dentária;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Universidade de Lisboa
1012ac33-a349-4f73-9a08-e94d10be6c01;Escola Superior Náutica Infante D. Henrique;;;;;;;44444.85111;;;;FALSO;;;;;;;x;N;Escola Nautica Infante D. Henrique
7e88b525-f93e-44f2-a3b7-ea39e30bfe00;Instituto Politécnico da Maia - Escola Superior de Ciências Sociais, Educação e Desporto;;;;;;;44444.85111;;;;FALSO;;;;;;;;N;
1bb47884-2085-47ba-b09b-ea5ad799aaab;ipam Porto;;;;;;;44444.85111;;;;VERDADEIRO;Instituto Português de Administração de Marketing do Porto;;F;;;;;N;
639ccb9e-1cd7-4406-8744-ea67cc3e247d;josé regio;;;;;;;44521.88102;;;;VERDADEIRO;Escola Secundária José Régio;;;;x;;;N;
afc3accd-5ab2-4395-8501-ec4a4d1b755f;_;;;;;;;44483.90397;;;;VERDADEIRO;;;;x;;;;N;
86523422-fa05-4efd-9fd1-ec6acab5e0e2;Instituto Superior de Administração e Gestão;;;;;;;44444.85111;;;;FALSO;;;;;;;;N;
13066d50-c17a-44d4-b36c-ece51c1757c9;Faculdade de Economia do Porto;;;;;;;44444.85111;;;;FALSO;Universidade do Porto;Faculdade de Economia;;;;;;N;
923fab28-5fdf-4bbd-992a-ee7c2a5266a1;Colégio de são miguel;;;;;;;44510.47384;;;;VERDADEIRO;Colégio de São Miguel;;;;x;;;N;Universidad de San Miguel
33f5d220-9d31-47a0-9c83-eee217535b9e;Instituto Politécnico da Guarda - Escola Superior de Educação, Comunicação e Desporto;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Instituto Politécnico da Guarda
fc785ad1-0969-4af4-aa7e-ef63e5c77b07;Escola Superior de Enfermagem de São José de Cluny;;;;;;;44444.85111;;;;FALSO;;;;;;;;N;
c8c35221-cbca-4ab2-93e0-efded34f1cd5;Instituto Politécnico de Bragança - Escola Superior Agrária de Bragança;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Instituto Politécnico de Bragança
6ce49532-36dd-43f0-add1-f07b70702524;Instituto Universitário Egas Moniz;;;;;;;44444.85111;;;;FALSO;;;;;;;;N;
d61ad1d4-dca3-4755-a29c-f11e678feeab;Universidade Católica Portuguesa - Faculdade de Ciências Económicas e Empresariais;;;;;;;44444.85111;;;;FALSO;;;;;;;x;N;Universidade Catolica Portuguesa
e7d61583-f5fa-4d19-aa82-f12085528744;Instituto Politécnico da Lusofonia - Escola Superior de Saúde Ribeiro Sanches;;;;;;;44444.85111;;;;FALSO;;;;;;;;N;
7c50eef9-158f-451c-8794-f125d93af678;Universidade Católica Portuguesa - Escola Superior Politécnica de Saúde (Porto);;;;;;;44444.85111;;;;FALSO;;;;;;;x;N;Universidade Catolica Portuguesa
ef4d2b8d-0b62-49f1-b1ef-f1e120f428a6;ISCAL;;;;;;;44459.71261;;;;VERDADEIRO;Instituto Politécnico de Lisboa;Instituto Superior de Contabilidade e Administração de Lisboa;F;;;;;N;
6bf37e0a-5570-4b4e-a168-f2e45faa2464;Instituto dos Pupilos do Exército;;;;;;;44465.34565;;;;VERDADEIRO;;;F;;;;;N;
d43929fb-5b34-4bc3-a7e9-f3f36eb69212;Universidade Católica Portuguesa - Faculdade de Economia e Gestão;;;;;;;44444.85111;;;;FALSO;;;;;;;x;N;Universidade Catolica Portuguesa
17d45d4a-ea54-494c-a25d-f4c74339ef11;Katholische Universität Eichstätt-Ingolstadt;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Katholische Universität Eichstätt
8e2dc04c-8718-46e9-b0d8-f6ac362d220c;Faculdade de Ciências da Universidade de Lisboa - FCUL;;;;;;;44515.91018;;;;VERDADEIRO;Universidade de Lisboa;Faculdade de Ciências;F;;;;;N;
23dc6e27-08ec-4b7c-92c3-f6d1cba6cc71;university of derby;;;;;;;44444.85111;;;;FALSO;University of Derby;;;;;;;N;University of Derby
edad1cea-eef6-432e-a196-f6e9f12b4b7a;Instituto Politécnico de Setúbal - Escola Superior de Tecnologia de Setúbal;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Instituto Politécnico de Setúbal
c5703ecb-ea39-41ba-b18f-f728c648201a;Instituto Politécnico do Cávado e do Ave - Escola Superior de Design;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Instituto Politécnico do Cávado e do Ave
d39c2766-504e-43e5-b0d5-f7c83ef21662;Instituto Superior de Serviço Social do Porto;;;;;;;44444.85111;;;;FALSO;;;;;;;;N;
70ed0f4b-a0cb-4e83-9ecf-f80a34a1164f;Universidade de Lisboa - Instituto Superior de Ciências Sociais e Políticas;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Universidade de Lisboa
257f38f7-995d-4bd0-851d-f80df48dffe9;Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Lamego;;;;;;;44444.85111;;;;FALSO;;;;;;;;N;
3dfbc40c-27bd-43f7-bf73-f86a88270a0e;Universidade Nova de Lisboa - Faculdade de Direito;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Universidade Nova de Lisboa
acd84050-dc79-4310-a86c-f909088b0415;Universidade de Aveiro - Instituto Superior de Contabilidade e Administração de Aveiro;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Universidade de Aveiro
423d6448-e1e6-45f0-a5f4-f9370a602b9d;Escola secundária marquesa da alorna;;;;;;;44522.72772;;;;VERDADEIRO;Escola secundária Marquesa da Alorna;;;;x;;;N;
ed8ca8bb-99a9-431c-bb59-f9558fd14416;Universidade Católica Portuguesa - Instituto de Estudos Políticos;;;;;;;44444.85111;;;;FALSO;;;;;;;x;N;Universidade Catolica Portuguesa
f4c8a8ff-2bbe-4e7f-a46a-f98642b8613e;Instituto Superior de Administração e Línguas;;;;;;;44444.85111;;;;FALSO;Instituto Superior de Línguas e Administração;;;;;;;N;Instituto Superior de Línguas e Administração
a1107698-c74c-470e-b4d8-f9b07b49e874;Universidade da Madeira - Escola Superior de Saúde;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Universidade da Madeira
a2d372cb-b513-44c2-bda7-f9b2e10d0ac3;Escola Superior de Saúde de Santa Maria;;;;;;;44444.85111;;;;FALSO;;;;;;;;N;
ea037857-e8f8-4cf7-83e5-fae37ad00e3d;Universidade Federal de Pernambuco;;;;;;;44497.94837;;;;VERDADEIRO;;;F;;;;;Y;Universidade Federal de Pernambuco
a05f9eb2-b483-4b36-925a-fcfa25c88b9a;ISPA - Instituto Universitário de Ciências Psicológicas, Sociais e da Vida;;;;;;;44444.85111;;;;FALSO;Instituto Universitário de Ciências Psicológicas, Sociais e da Vida;;;;;x;;N;Isra University
49e96891-fc13-4757-a385-fdc393ae6280;Escola Superior de Tecnogia e Gestão de Águeda;;;;;;;44497.54874;;;;VERDADEIRO;Universidade de Aveiro;Escola Superior de Tecnologia e Gestão de Águeda;F;;;;;N;
80e558a7-9d8c-46ee-9430-fdcb2798d21e;Universidade do Algarve - Escola Superior de Gestão, Hotelaria e Turismo (Portimão);;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Universidade do Algarve
5a88147a-bb06-4753-bb01-fe098469be5a;Esad Caldas da rainha;;;;;;;44523.38004;;;;VERDADEIRO;Instituto Politécnico de Leiria;Escola Superior Artes e Design;;;;;;N;
6641a4bd-e7c0-40e9-bbb2-fe457bccd299;Instituto Politécnico de Lisboa - Instituto Superior de Contabilidade e Administração de Lisboa;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Instituto Politécnico de Lisboa
6e1cd0f3-df0c-4b84-a8f3-febc7f5253c0;sem universidade;;;;;;;44444.85111;;;;FALSO;;;;x;;;;N;
cdacb876-ca99-4885-91da-febd806b5f12;Instituto Universitário Militar - Academia Militar;;;;;;;44444.85111;;;;FALSO;;;;;;;;N;
fa001129-5e8e-4440-91dd-fed1790f0f04;Instituto Politécnico de Beja - Escola Superior de Saúde;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Instituto Politécnico de Beja
36c8a5da-a8d8-4849-9f5e-ff2dcb1e5243;universidade aveiro;;;;;;;44516.98717;;;;VERDADEIRO;Universidade de Aveiro;;F;;;;;N;Universidade de Aveiro
e82a43bc-4bec-4a8d-a99b-ff527edf605c;Universidade do Algarve - Escola Superior de Educação e Comunicação;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Universidade do Algarve
f6cd80aa-de34-4230-931d-ff863e68ef26;ISLA - Instituto Politécnico de Gestão e Tecnologia - Escola Superior de Gestão;;;;;;;44444.85111;;;;FALSO;Instituto Politécnico de Gestão e Tecnologia;Escola Superior de Gestão;;;;x;;N;Isra University
be7c817a-e429-4668-acee-01cd7f50569f;IERGS/UNIASSELVI;;;;;;;44533.62188;;;;VERDADEIRO;;;;x;;;;N;
269b8aff-c6fc-4441-bbfb-1be47f1cff70;agrupamento de escolas fontes pereira de melo;;;;;;;44533.98949;;;;VERDADEIRO;Escola Secundaria de Fontes Pereira de Melo;;;;x;;;N;
a4c75a51-c42b-40df-b3d2-297e20106d32;Escola Profissional Santa Casa da Misericórdia de Ponta Delgada;;;;;;;44532.01094;;;;VERDADEIRO;;;;;x;;;N;
8d749bac-b2c4-44b1-9d39-2ae91a020529;Escola Superior de Tecnologias e Saúde de Coimbra;;;;;;;44534.39828;;;;VERDADEIRO;Instituto Politécnico de Coimbra;Escola Superior de Tecnologia da Saúde;F;;;;;N;
fe49fb24-604d-40eb-a245-3268ae1f087d;Senac RS;;;;;;;44533.62063;;;;VERDADEIRO;;;;;x;;;N;
a5b703d2-5b76-41ff-8cb0-71512bbb41d2;escola Secundária águas santas;;;;;;;44534.71542;;;;VERDADEIRO;Escola secundária águas santas;;;;x;;;N;
429cebaa-c883-42ee-aeee-994430ccaf1e;ispab;;;;;;;44531.44659;;;;VERDADEIRO;Instituto Superior de Paços de Brandão;;F;x;;;;N;
e74c65cf-ba95-4340-a883-cd11b66a6288;Universidade Tecnológica Federal do Paraná;;;;;;;44533.61964;;;;VERDADEIRO;;;F;;;;;Y;Universidade Tecnológica Federal do Paraná
8c718d9a-f2c8-4405-9677-fc14282309dc;Universidade Católica Portuguesa;;;;;;;44533.82171;;;;VERDADEIRO;;;F;;;;x;N;Universidade Catolica Portuguesa
80744f3f-3d18-43a5-a40d-00c4ded97871;Escola secundária Baixa da Banheira;;;;;;;44538.37083;;;;VERDADEIRO;;;;;x;;;N;
16c03076-c19f-4590-8b30-06d0c9dd26ab;Universidade Trás-os-montes Alto Douto;;;;;;;44537.928;;;;VERDADEIRO;Universidade de Trás-os-Montes e Alto Douro;;F;;;x;x;N;Universidade de Tras-os-Montes e Alto Douro
5acc617b-b19d-416e-bf74-0825469514b3;Grande Colégio Universal;;;;;;;44539.97115;;;;VERDADEIRO;;;;;x;;;N;
21f2aa09-1997-4370-8e1e-0836272f9438;Universidad Alejandro de Humboldt;;;;;;;44536.77832;;;;VERDADEIRO;Universidad Alejandro De Humboldt;;F;;;;;N;
8457d785-634a-4a87-a2d2-0a336af2cd1c;CEN;;;;;;;44542.8538;;;;VERDADEIRO;;;;;x;;;N;Universidad CES
d17d39e2-a1c0-41f8-aae6-0d5912420d10;Escola Secundaria Severim de Faria;;;;;;;44539.78348;;;;VERDADEIRO;Escola secundária severim de faria;;;;x;;;N;
3876f69e-5181-4863-a1ab-0e903a7c0aa0;Lima de freitas;;;;;;;44540.55882;;;;VERDADEIRO;Agrupamento de Escolas Lima de Freitas;;;;x;;;N;
2c8e25a2-9c31-43bf-b65f-1017ccfcc32d;University of Brighton;;;;;;;44542.52201;;;;VERDADEIRO;;;F;;;;;Y;University of Brighton
08087f13-02ad-422f-8238-111bd2a25db7;Escola Profissionalizante Santo Agostinho;;;;;;;44539.50945;;;;VERDADEIRO;;;;;x;;;N;
8dbcd3aa-5f5e-452e-a470-11864110caeb;Escola Profissional de Desenvolvimento Rural de Abrantes;;;;;;;44537.00824;;;;VERDADEIRO;;;;;x;;;N;
672686ed-54d4-449c-810b-11f834a38d4e;escola secundária  Raul Proença;;;;;;;44537.6587;;;;VERDADEIRO;Escola secundária  Raul Proença;;;;x;;;N;
024e717c-d314-4a1e-a9e0-13791c2d02e7;faculdade medicina dentária;;;;;;;44537.00155;;;;VERDADEIRO;Universidade de Lisboa;Faculdade de Medicina Dentária;F;;;;;N;
7b73c7f8-e0aa-45c4-b246-1bbe53edd60c;universiteit gent;;;;;;;44542.88719;;;;VERDADEIRO;Universiteit Gent;;F;;;;;N;Universiteit Gent
c4b0e9f5-5871-41b8-8733-232905528c3a;nao;;;;;;;44537.50635;;;;VERDADEIRO;;;;x;;;;N;
bdb32b7d-112f-4b5e-90c5-307a7f5d40d6;Universidade do Minho - Escola de Economia e de Gestão;;;;;;;44535.63211;;;;VERDADEIRO;;;F;;;;;Y;Universidade do Minho
27a5b852-1e8f-44ea-aaf1-30c7776c4ace;Universidade do Minho - Escola de Psicologia;;;;;;;44537.42279;;;;VERDADEIRO;;;F;;;;;Y;Universidade do Minho
489e8f8e-1683-4df4-8857-3d1227671d2a;Escola Superior de Artes Aplicadas;;;;;;;44536.94279;;;;VERDADEIRO;Instituto Politécnico de Castelo Branco;Escola Superior de Artes Aplicadas;F;;;;;N;
53ba88c2-d289-4e6b-adca-4b4aed24eb9d;escola de turismo de Portugal;;;;;;;44537.41114;;;;VERDADEIRO;Escolas do Turismo de Portugal;;;;x;;;N;
97fd03e1-7a23-4180-84e4-4bf73773f7ed;instituto superior de ciências políticas;;;;;;;44537.72877;;;;VERDADEIRO;Universidade de Lisboa;Instituto Superior de Ciências Sociais e Políticas;F;;;;;N;
91f43953-52a3-4520-8a4a-4c8693d8300c;universidade trás dos montes e alto douro;;;;;;;44538.5537;;;;VERDADEIRO;Universidade de Trás-os-Montes e Alto Douro;;F;;;;;N;Universidade de Tras-os-Montes e Alto Douro
4f09fa8a-f70b-4c99-94d2-4d72f868a099;Lancaster University;;;;;;;44537.5579;;;;VERDADEIRO;University of Lancaster;;F;;;;;N;University of Lancaster
9bcd1b77-2c11-4b90-87c6-50dc440d7b68;Escola Profissional de Alvito;;;;;;;44543.53003;;;;VERDADEIRO;;;;;x;;;N;
df3fa318-5cb7-48d1-a3f5-62d7c1bc4c5f;UNIC- Universidade de Cuiabá Brasil;;;;;;;44542.92894;;;;VERDADEIRO;Universidade de Cuiabá;UNIC Beira Rio;F;;;;;N;
0557201a-df51-4296-a88a-69605a59bec5;Centro Formação Talento;;;;;;;44536.784;;;;VERDADEIRO;;;;;x;;;N;
dd8baa03-ce85-4c70-9d88-726964a1365d;ief;;;;;;;44542.48071;;;;VERDADEIRO;;;;x;;;;N;IE University
5811c8e7-2cd4-49f9-86f6-7641ecbd0963;universidade TAP;;;;;;;44537.28715;;;;VERDADEIRO;Universidade TAP;;F;;;;;N;
576569d6-0315-4d67-a32e-775a9c62e57d;Val do Rio;;;;;;;44536.81381;;;;VERDADEIRO;Escola Profissional Val do Rio;;;x;;;;N;Universidade Vale do Rio Doce
a589026c-1cfb-43df-82eb-7896d1958bbc;Instituto Superior de Engenharia do Porto - Politécnico do Porto;;;;;;;44538.938;;;;VERDADEIRO;Instituto Politécnico do Porto;Instituto Superior de Engenharia do Porto;F;;;;;N;
c749bf62-30a7-4409-b9db-79f0b5257977;EPCJC;;;;;;;44542.88072;;;;VERDADEIRO;Escola Profissional do Centro Juvenil de Campanhã;;;;x;;;N;
f281a3de-60cb-4dbe-a74e-7d1578360ddb;Universidade Católica de Moçambique;;;;;;;44542.52002;;;;VERDADEIRO;;;F;;;;;Y;Universidade Católica de Moçambique
c43fea4e-97cd-4943-a76f-8235ca6c3d7f;Escola secundária José Estevão;;;;;;;44536.81762;;;;VERDADEIRO;;;;;x;;;N;
47c518bf-773a-4687-b2e3-828c9d40d5d2;Tomaz pelayo;;;;;;;44537.61015;;;;VERDADEIRO;Escola Secundária de Tomaz Pelayo;;;;x;;;N;
32afb56c-f521-42ab-b0b7-82e29a379184;Escola Secundaria Santo André (ESSA);;;;;;;44536.91409;;;;VERDADEIRO;Escola Secundaria Santo André;;;;x;;;N;
8dbfd9ce-947b-4635-98a3-86b62f395b20;Escola secundária Dom Manuel Martins;;;;;;;44538.58679;;;;VERDADEIRO;;;;;x;;;N;
9b7bc754-3a5d-4736-83d2-86c774c7a278;senac;;;;;;;44538.84197;;;;VERDADEIRO;Serviço Nacional de Aprendizagem Comercial;;;;x;;;N;Centro Universitário Senac
db32f0cf-ecd7-43fe-b831-87b57f412c57;utad - Universidade Trás-os-Montes e Alto Douro;;;;;;;44538.48362;;;;VERDADEIRO;Universidade de Trás-os-Montes e Alto Douro;;F;;;x;;N;University of Utah
fc3081c7-0dc9-4ba2-9039-9102dfd4c6c1;Universidade do Vale do Rio dos Sinos;;;;;;;44536.80881;;;;VERDADEIRO;Universidade Vale do Rio dos Sinos;;F;;;;;N;Universidade Vale do Rio dos Sinos
f0107305-1ade-42b2-9828-91eab687e78b;Instituto Do it better do Porto - Auxiliar de ação educativa;;;;;;;44543.45188;;;;VERDADEIRO;Instituto Do it better do Porto;;;;x;;;N;
3f3c1442-7953-4554-9c12-94baac679ff2;Colégio Kitabu;;;;;;;44537.53303;;;;VERDADEIRO;;;;;x;;;N;
b9449ebc-e42a-4f6c-ae02-9c0bf4c9fffc;Universidade de Exeter;;;;;;;44537.676;;;;VERDADEIRO;University of Exeter;;F;;;;;N;University of Exeter
5be005c1-79f5-467d-9631-a0837e1f7c3b;Inete;;;;;;;44537.73677;;;;VERDADEIRO;Inete Instituto De Educação Tecnica;;;;x;;;N;
d71ea4fb-2100-4dd2-a00c-a2dd5f44a55e;inetese;;;;;;;44537.90327;;;;VERDADEIRO;INETESE;;;;x;;;N;
82489160-e4e7-4909-a7ce-a5eec2c675ff;ESMA;;;;;;;44536.83216;;;;VERDADEIRO;;;;;x;;;N;ESME Sudria
43f430e5-c17f-4384-958e-abd6fa2982ec;CINEL - Centro de Formação Profissional da Indústria Electrónica, Energia, Telecomunicações e Tecnologias da Informação;;;;;;;44537.68368;;;;VERDADEIRO;Centro de Formação Profissional da Indústria Electrónica, Energia, Telecomunicações e Tecnologias da Informação;;;;x;;;N;
a3cb8f25-c90b-4fef-b5ef-ae8b0ee9bce6;Keele University;;;;;;;44536.81723;;;;VERDADEIRO;;;F;;;;;Y;Keele University
195b799a-5e08-42fb-b20b-b342cf4447a4;FCTUC;;;;;;;44536.53452;;;;VERDADEIRO;Universidade de Coimbra;Faculdade de Ciências e Tecnologia;F;;;;;N;
471fa5ca-99f8-4752-9ecc-b4b2304f0081;ATEC;;;;;;;44540.23766;;;;VERDADEIRO;;;;;x;;;N;Universidad APEC
dacf8a90-98c6-4fec-8473-b6183bd49555;Escola Secundária de Alvide;;;;;;;44537.48283;;;;VERDADEIRO;;;;;x;;;N;
dfafe858-c418-430d-8de3-b65256cb3ace;Universidade do estado de minas gerais;;;;;;;44534.8596;;;;VERDADEIRO;Universidade Federal de Minas Gerais;;F;;;;;N;
4e0ab46e-e606-4787-96a1-b8558c7465ab;ETAP;;;;;;;44536.89356;;;;VERDADEIRO;Escola Tecnológica, Artística e Profissional de Pomba;;;;x;;;N;
c3248cac-8bab-4bf6-ab02-bc53a1a48156;Escola profissional de Torres Novas;;;;;;;44537.54914;;;;VERDADEIRO;;;;;x;;;N;
8007c9f4-17f4-4626-be25-be7404581c4d;instituto português de linguas e novas tecnologias;;;;;;;44537.06835;;;;VERDADEIRO;Instituto Português De Línguas e Novas Tecnologias;;;;x;;;N;
245ce908-6478-4deb-b14b-c1532047d652;Anhanguera Educacional;;;;;;;44540.75609;;;;VERDADEIRO;Anhanguera Educacional;;F;;;;;N;
5f297c24-48b0-495a-a518-c3448634004d;escola superior de saúde porto;;;;;;;44538.48417;;;;VERDADEIRO;Instituto Politécnico do Porto;Escola Superior de Saúde;F;;;;;N;
125b19f1-0a63-4f51-8510-c62a686639d1;agrupamento escolas professor Reynaldo dos Santos;;;;;;;44537.59859;;;;VERDADEIRO;Agrupamento de Escolas Professor Reynaldo dos Santos;;;;x;;;N;
6852b107-a093-4d58-b07d-c65c7733dd99;escola secundária Inês de Castro;;;;;;;44537.02835;;;;VERDADEIRO;Escola secundária Inês de Castro;;;;x;;;N;
674bae40-f013-4ded-bd6c-c86107edd3fa;escola secundária de Felgueiras;;;;;;;44536.98797;;;;VERDADEIRO;Escola secundária de Felgueiras;;;;x;;;N;
683e0f46-37a7-4c64-8db3-c8f08e346ad9;Escola Secundária Felgueiras;;;;;;;44536.75862;;;;VERDADEIRO;;;;;x;;;N;
4e8fc0fd-5c1b-4da9-9a18-de9261a7c4bd;university of Portsmouth;;;;;;;44541.95525;;;;VERDADEIRO;University of Portsmouth;;F;;;;;N;University of Portsmouth
d19149fe-cc1e-4fe2-a0ee-dfce5b9f4c88;Santa Maria da feira;;;;;;;44536.85553;;;;VERDADEIRO;;;;x;;;;N;
e72e9ba6-4119-438e-9a53-e81732d968e5;Uninter - Centro de Estudos Internacional;;;;;;;44540.59184;;;;VERDADEIRO;Uninter Centro de Estudos Internacional;;;;x;;;N;
b2ca176b-d1cf-4f05-87c0-ebd07e12de15;The Open University;;;;;;;44537.62975;;;;VERDADEIRO;Open University;;F;;;;;N;Open University
097663a4-a17d-4e50-b9f6-f668abae3e05;Universidade de Vigo;;;;;;;44538.62106;;;;VERDADEIRO;Universidad de Vigo;;F;;;;;N;Universidad de Vigo
b23be558-ab24-40d9-9d35-f8d6bfa01ce0;Escola secundária padre Alberto neto;;;;;;;44536.99422;;;;VERDADEIRO;;;;;x;;;N;
5c517919-4abf-4136-83b0-fb640ebbaf95;EPB;;;;;;;44536.91506;;;;VERDADEIRO;Escola Profissional de Braga;;;;x;;;N;
5d4fb565-5cbf-474d-959c-fbdc07af5e85;escola secundário José régio;;;;;;;44537.08698;;;;VERDADEIRO;Escola Secundária José Régio;;;;x;;;N;
ab70f44d-0884-4235-bd1b-fd275528f453;Universadade Federal de Juiz de Fora;;;;;;;44540.08713;;;;VERDADEIRO;Universidade Federal de Juiz de Fora;;F;;;;;N;Universidade Federal de Juiz de Fora
e4a5935a-06c1-4b3d-92c9-138de5fae279;Consulnear;;;;;;;44543.88021;;;;VERDADEIRO;Consulnear, Consultadoria de Negócios, Lda;;;;x;;;N;
1b69c691-5817-4f45-9568-e093f2341802;UFPel;;;;;;;44544.17901;;;;VERDADEIRO;Universidade Federal de Pelotas;;F;;;;;N;
