Id;Name;CreationDate;UpdateDate;CreatedByUserId;UpdatedByUserId;Deleted;Caso;New Univeristy Name
a6f5cf2f-1179-45df-8acb-90f9a2eaa52b;ISEC;2021-09-05 20:25:36;;;;FALSO;;
3b4d8474-8957-42e5-a816-921961151433;Faculdade Impacta;2021-09-05 20:25:36;;;;FALSO;;
122ff171-a186-46bd-8646-92b8ca67276b;INDEG - ISCTE;2021-09-20 17:07:22;;;;VERDADEIRO;;
f64267b0-d9d5-48c8-839e-92c0cded908e;adsaasdasd;2021-09-05 20:25:36;;;;VERDADEIRO;;
59ed1270-8174-4a26-9228-933cec2983fa;Universidade da Beira Interior;2021-09-05 20:25:36;;;;FALSO;;
e2a5d903-3706-4149-b331-93ca3a1a3935;Instituto Politécnico de Castelo Branco - Escola Superior de Saúde Dr. Lopes Dias;2021-09-05 20:25:36;;;;FALSO;;
56dfaa83-6fe2-4efb-a573-944abae9bc44;Instituto Politécnico de Viana do Castelo - Escola Superior de Educação;2021-09-05 20:25:36;;;;FALSO;;
2d82fad3-db98-4374-8052-94e0bbec4fd1;Universidade do Porto - Faculdade de Ciências;2021-09-05 20:25:36;;;;FALSO;;
c68b6a86-dcda-406c-a58a-9550061602b1;nenhuma;2021-10-25 21:42:29;;;;VERDADEIRO;;
d3af61a0-76b7-4570-8058-95cc7566516d;iseg;2021-09-05 20:25:36;;;;VERDADEIRO;;
bee0cab8-f905-41eb-ab93-96631afd7a0a;Universidade Évora;2021-10-18 12:11:09;;;;VERDADEIRO;;
2e4ed441-df7b-4d6f-8f53-966d17748aff;Universidade do Algarve;2021-09-05 20:25:36;;;;FALSO;;
f578f760-4a14-42c6-8811-979c4df9178f;Instituto Politécnico de Lisboa;2021-09-05 20:25:36;;;;FALSO;;
43f1d7d7-9172-4131-812e-9822578efbcd;ISCAL;2021-10-08 12:11:53;;;;VERDADEIRO;;
805af711-e7fb-4e0d-a4f1-98dfc0d3beb3;Universidade de Pernambuco;2021-09-24 08:49:50;;;;VERDADEIRO;;
e304afb5-3c51-4005-94c6-98e1035a2337;Escola Superior de Educação de Lisboa;2021-09-05 20:25:36;;;;FALSO;;
ada742bc-b1e2-4e7d-b3a3-99b36cd6fbe1;Faculdade de Engenharia do Porto;2021-10-27 11:10:35;;;;VERDADEIRO;;
bd4661bc-4088-47ce-9b39-99c03a9034f1;Instituto Português de Administração de Marketing de Lisboa;2021-09-05 20:25:36;;;;FALSO;;
c13066b1-739d-4441-b90b-99cce9c36c53;Instituto de Estudos Interculturais e Transdisciplinares de Almada (ISEIT);2021-09-05 20:25:36;;;;FALSO;;
77146e1d-2055-487e-bfaa-9b363c850d75;UNIFATEA - Centro Universitário Teresa D;2021-09-16 11:30:25;;;;VERDADEIRO;;
1f1658fe-7430-4a1e-a5a9-9b719c8d9d9f;Instituto Politécnico de Viseu - Escola Superior de Educação de Viseu;2021-09-05 20:25:36;;;;FALSO;;
310d671d-7ef3-463f-a03b-9ba2c34b1209;Universidade do Porto - Faculdade de Engenharia;2021-09-05 20:25:36;;;;FALSO;;
87bf9fbd-a939-43b0-81ca-9d2d57dbe0dc;Universidade de Coimbra - Faculdade de Ciências do Desporto e Educação Física;2021-09-05 20:25:36;;;;FALSO;;
76cf0a3a-63c0-49db-8cbf-9d4b0428edd6;Universidade Lusíada;2021-09-05 20:25:36;;;;FALSO;;
f0c2d28c-d6ba-4a71-b1a7-9d5de41d0536;Instituto Politécnico da Lusofonia - Escola Superior de Saúde, Proteção e Bem-Estar Animal;2021-09-05 20:25:36;;;;FALSO;;
350975f6-b522-478a-8225-9d60bb688788;Universidade de Trás-os-Montes e Alto Douro - Escola Superior de Saúde;2021-09-05 20:25:36;;;;FALSO;;
88ed7f77-187e-4395-8044-9f20b46e26ab;Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;2021-09-05 20:25:36;;;;FALSO;;
57e1ddcc-08a7-4545-852e-9f595b820a0b;Escola Superior de Educação de Fafe;2021-09-05 20:25:36;;;;FALSO;;
e3bd22b5-3d8d-404f-adb4-9ffee0ce4fac;Universidade Nova de Lisboa - Instituto de Higiene e Medicina Tropical;2021-09-05 20:25:36;;;;FALSO;;
946fdb4c-d3fe-49c7-9a73-a03911d00d3c;istec;2021-09-20 15:56:43;;;;VERDADEIRO;;
515275c6-50dc-48f7-85b3-a0489e643c1a;Instituto Politécnico Jean Piaget do Sul - Escola Superior de Saúde Jean Piaget do Algarve;2021-09-05 20:25:36;;;;FALSO;;
29546d96-f706-49fa-9a10-a095363452e0;Universidade de Coimbra - Faculdade de Psicologia e de Ciências da Educação;2021-09-05 20:25:36;;;;FALSO;;
c5b3711a-ad6e-4044-bd84-a0ae183adcc4;UFMG;2021-09-05 20:25:36;;;;FALSO;;
73cb4fff-e17a-4bf7-93f8-a0b301537baf;Instituto Politécnico da Maia - Escola Superior de Tecnologia e Gestão;2021-09-05 20:25:36;;;;FALSO;;
b3cf6343-78a1-4dbe-9f34-a0c0b46c0faf;Universidade de Lisboa - Faculdade;2021-09-05 20:25:36;;;;FALSO;;
d2f14126-53c6-4697-b820-a10e531d969c;Universidade de Coimbra - Faculdade de Direito;2021-09-05 20:25:36;;;;FALSO;;
cb1605e6-5cf0-4463-b044-a11f744d7467;Instituto Superior de Gestão;2021-09-05 20:25:36;;;;FALSO;;
77bde682-4466-4caf-8eee-a1992e411892;Universidade de Lisboa - Instituto Superior Técnico;2021-09-05 20:25:36;;;;FALSO;;
0459c402-fce8-4ff1-be7d-a1d91271b72b;Universidade Católica Porto;2021-09-05 20:25:36;;;;FALSO;;
ee3ad031-071c-45d0-a185-a3201a45867c;Escola Superior de Atividades Imobiliárias;2021-09-05 20:25:36;;;;FALSO;;
8b6eddc2-398f-4b1a-a186-a3259ad7937a;Escola Superior de Tecnologias de Fafe;2021-09-05 20:25:36;;;;FALSO;;
5642b757-5c76-480d-beb8-a44b97399808;Instituto Politécnico de Bragança - Escola Superior de Saúde de Bragança;2021-09-05 20:25:36;;;;FALSO;;
6d875b2b-387c-4139-ac42-a48cb8fc678f;UFP;2021-09-05 20:25:36;;;;FALSO;;
96986d5d-a9cd-49ad-b3cd-a492220fc045;lisn;2021-09-05 20:25:36;;;;FALSO;;
7a92491d-df40-4417-8b83-a4d1aa270ee6;Escola Superior de Artes e Design;2021-09-05 20:25:36;;;;FALSO;;
aa9706fd-b334-4e85-8e0c-a519e039203f;Universidade de Coimbra - Faculdade de Medicina;2021-09-05 20:25:36;;;;FALSO;;
01c95289-f8be-40c4-aa87-a58b0dc5cdaa;Instituto Politécnico de Setúbal - Escola Superior de Saúde;2021-09-05 20:25:36;;;;FALSO;;
64689f30-2720-4f2d-b924-a5dd26a8d91f;Instituto Universitário de Ciências da Saúde;2021-09-05 20:25:36;;;;FALSO;;
4d16bf09-5047-4120-8d7d-a636a2705728;Instituto Politécnico de Coimbra - Escola Superior de Tecnologia e Gestão de Oliveira do Hospital;2021-09-05 20:25:36;;;;FALSO;;
703b9209-b6c4-4201-acd2-a69f3d6e1c4e;Instituto Politécnico de Leiria - Escola Superior de Educação e Ciências Sociais;2021-09-05 20:25:36;;;;FALSO;;
f01b76e5-96f4-46af-8dd6-a845552e4b70;Instituto Politécnico de Coimbra - Instituto Superior de Engenharia de Coimbra;2021-09-05 20:25:36;;;;FALSO;;
d0fc1862-12d4-4401-afda-aa854db86532;Universidade Nova de Lisboa - Faculdade de Ciências Médicas;2021-09-05 20:25:36;;;;FALSO;;
07fe2ddf-3989-409b-8a77-aae41f02cbad;ISEP;2021-09-05 20:25:36;;;;FALSO;;
30df98e0-f038-4599-9ab1-aafa8f4836d8;Instituto Politécnico de Viana do Castelo - Escola Superior de Desporto e Lazer;2021-09-05 20:25:36;;;;FALSO;;
1deaf703-5e77-4470-9122-ac2ff132e596;Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança;2021-09-05 20:25:36;;;;FALSO;;
ca607ec4-f1ef-4879-9af3-ace8d2c04b50;ISLA - Instituto Politécnico de Gestão e Tecnologia - Escola Superior de Tecnologia;2021-09-05 20:25:36;;;;FALSO;;
3ee4312a-f137-4efe-b29a-ad46b3d0dc0c;Universidade do Porto - Faculdade de Arquitetura;2021-09-05 20:25:36;;;;FALSO;;
f550d763-8ddb-40c6-9ff4-ae11ebb0cf20;aes;2021-09-05 20:25:36;;;;VERDADEIRO;;
5d6e2361-4693-42a7-8e8c-ae8227fa4b76;Instituto Politécnico de Setúbal - Escola Superior de Tecnologia do Barreiro;2021-09-05 20:25:36;;;;FALSO;;
f5dc8196-b5d6-4fe4-9e13-aee5fa84d77f;Instituto Português de Administração de Marketing do Porto;2021-09-05 20:25:36;;;;FALSO;;
b838f3c2-6dbe-4a2d-be0b-b0b89b854d7c;Universidade de Lisboa - Instituto Superior de Agronomia;2021-09-05 20:25:36;;;;FALSO;;
aaa4b207-b29c-430b-8b10-b1aff953cca1;Universidade Católica Portuguesa - Faculdade de Teologia (Porto);2021-09-05 20:25:36;;;;FALSO;;
5e178b0b-b38c-4589-8c2b-b378617a5b56;Instituto Politécnico da Lusofonia - Escola Superior de Educação da Lusofonia;2021-09-05 20:25:36;;;;FALSO;;
4aedfcb7-a2f9-4078-840e-b47d90ca53a2;Instituto Politécnico de Coimbra - Escola Superior de Educação de Coimbra;2021-09-05 20:25:36;;;;FALSO;;
2dd95f9b-48db-4911-a9f8-b59a5c3fd83a;Universidade de Lisboa - Instituto Superior de Economia e Gestão;2021-09-05 20:25:36;;;;FALSO;;
e5a101dc-5b27-40af-b679-b5bf2f4930c9;Universidade de Coimbra - Faculdade de Letras;2021-09-05 20:25:36;;;;FALSO;;
39beabd9-3acc-4774-9ae1-b6abcf453405;Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Viseu;2021-09-05 20:25:36;;;;FALSO;;
4653b5f8-fa69-4a4d-87aa-b6cdd53114df;Universidade Católica Portuguesa - Faculdade de Educação e Psicologia;2021-09-05 20:25:36;;;;FALSO;;
e496eafc-8d00-4715-8ee6-b77693441e10;Universidade do Algarve - Escola Superior de Gestão, Hotelaria e Turismo;2021-09-05 20:25:36;;;;FALSO;;
71420de3-b1cf-4233-af6e-b7c3b0f161df;Instituto Politécnico de Coimbra - Instituto Superior de Contabilidade e Administração de Coimbra;2021-09-05 20:25:36;;;;FALSO;;
22f33f30-1009-4256-a87c-b7d0dc702075;Escola Superior de Educação de João de Deus;2021-09-05 20:25:36;;;;FALSO;;
fad81387-af49-4e5a-899e-b7f248aa35b4;Instituto Superior de Tecnologias Avançadas de Lisboa;2021-09-05 20:25:36;;;;FALSO;;
71606218-1f9d-4cad-8c75-b8cb127f9be4;Instituto Superior de Ciências Educativas do Douro;2021-09-05 20:25:36;;;;FALSO;;
a50e59c1-f800-481f-83a1-b95f12cc07e8;ISAG;2021-10-21 10:42:05;;;;VERDADEIRO;;
14326591-ef78-460e-8c3d-b987da2ffbdf;Laureate - Universidade Salvador;2021-09-30 00:23:38;;;;VERDADEIRO;;
0797399e-f484-4589-8e29-bbb8574ff64b;Instituto Superior de Entre Douro e Vouga;2021-09-05 20:25:36;;;;FALSO;;
037f759e-b4ca-477b-861f-bbb9f253dd6b;Universidade Portucalense Infante D. Henrique;2021-09-05 20:25:36;;;;FALSO;;
29a19d32-429f-4104-8e1b-bc52cd497be1;42 Lisboa;2021-09-05 20:25:36;;;;FALSO;;
0d8b80fa-a29d-4ceb-a8cd-bce9c44f8f60;Universidade do Porto - Faculdade de Desporto;2021-09-05 20:25:36;;;;FALSO;;
28255ee5-c177-4755-87a0-bd0087b3363b;Instituto Universitário Militar - Escola Naval;2021-09-05 20:25:36;;;;FALSO;;
8c0d3e46-2c45-4e84-9ad5-bd2d64d426ba;CESPU - Instituto Politécnico de Saúde do Norte - Escola Superior de Saúde do Vale do Ave;2021-09-05 20:25:36;;;;FALSO;;
aaf3af50-f6a7-4a2d-830e-bf64b8e365d0;Instituto Politécnico do Porto - Escola Superior de Saúde;2021-09-05 20:25:36;;;;FALSO;;
454b8cf6-4c16-44cb-b051-bf8bcaa5c6c8;Instituto Politécnico de Lisboa - Escola Superior de Educação;2021-09-05 20:25:36;;;;FALSO;;
d12b2090-4c3b-4778-a498-bfd0130fc69c;ISAVE - Instituto Superior de Saúde;2021-09-05 20:25:36;;;;FALSO;;
880623ab-8f4b-4274-baa4-c063783cc230;asdada;2021-09-05 20:25:36;;;;VERDADEIRO;;
ea6f811d-b170-47f7-9023-c0a3dd8f9167;Instituto Politécnico de Tomar - Escola Superior de Gestão de Tomar;2021-09-05 20:25:36;;;;FALSO;;
40c04ba2-00ce-4d43-a13c-c18df47d8487;Universidade de Lisboa - Instituto de Educação;2021-09-05 20:25:36;;;;FALSO;;
d880e9ff-92e5-406a-b460-c19906fb1ad1;Universidade do Porto - Faculdade de Letras;2021-09-05 20:25:36;;;;FALSO;;
8519eb36-96c7-4fdd-bde1-c1e14363df4a;Universidade do Porto - Faculdade de Psicologia e de Ciências da Educação;2021-09-05 20:25:36;;;;FALSO;;
3cd4fa68-e328-44ef-b304-c246679617f1;Instituto Politécnico de Castelo Branco - Escola Superior de Gestão de Idanha-a-Nova;2021-09-05 20:25:36;;;;FALSO;;
a0726161-bc32-465f-a4c2-c287978f3626;asda;2021-09-05 20:25:36;;;;VERDADEIRO;;
b570e616-9c65-4224-a22d-c2c5d70f60db;Instituto Politécnico tomar;2021-10-15 15:13:48;;;;VERDADEIRO;;
42cebc1e-1292-42e7-9700-c3609f3b7df3;Universidade de Lisboa - Faculdade de Letras;2021-09-05 20:25:36;;;;FALSO;;
652c9805-3866-4eb8-923e-c363aaa00f7c;Instituto Politécnico de Portalegre - Escola Superior de Tecnologia e Gestão;2021-09-05 20:25:36;;;;FALSO;;
8c264561-0d29-41c1-aa8a-c39e331982b2;Instituto Politécnico de Lisboa - Escola Superior de Comunicação Social;2021-09-05 20:25:36;;;;FALSO;;
066bbaea-b1b7-43a9-8dd2-c4066b25375d;Instituto Politécnico de Santarém - Escola Superior de Educação de Santarém;2021-09-05 20:25:36;;;;FALSO;;
2629b597-4c47-4f31-a2c5-c43e18c278dc;UNIAESO - Barros Melo;2021-09-14 08:54:29;;;;VERDADEIRO;;
b5ee12de-2ed7-487f-92ad-c5123e34ed8d;Instituto Politécnico do Cávado e do Ave - Escola Superior de Hotelaria e Turismo;2021-09-05 20:25:36;;;;FALSO;;
5afd2ba0-2be7-4979-9ed1-c538e4be25b8;Instituto de Estudos Superiores Financeiros e Fiscais;2021-10-18 15:04:55;;;;VERDADEIRO;;
d994459c-015f-418a-8127-c5e8b5958163;Universidade de Évora - Escola Superior de Enfermagem de São João de Deus;2021-09-05 20:25:36;;;;FALSO;;
8f70e87a-4b21-4e5c-bcda-c646bea43303;Instituto Politécnico de Setúbal - Escola Superior de Educação;2021-09-05 20:25:36;;;;FALSO;;
189b546c-a03f-4c97-b0f2-c88f0cc95fa8;Instituto Politécnico do Porto - Escola Superior de Educação;2021-09-05 20:25:36;;;;FALSO;;
7fa8d208-5ab8-4a04-ba55-c8cfa6b4437a;Escola Superior de Saúde Egas Moniz;2021-09-05 20:25:36;;;;FALSO;;
cfd67c1c-ef3d-4944-95ea-cafdd531eac3;UFRGS;2021-09-05 20:25:36;;;;FALSO;;
8af3f9dd-8ce2-43e4-9316-cbeaf1c1c7e7;ISCTE - Instituto Universitário de Lisboa;2021-09-05 20:25:36;;;;FALSO;;
e9a5e7e2-5ea7-4146-b949-cc082e16499c;IE Business School;2021-10-14 21:42:07;;;;VERDADEIRO;;
68f57e84-f6cc-4fab-a800-cc16d76cf5ce;Escola Superior de Saúde do Alcoitão;2021-09-05 20:25:36;;;;FALSO;;
57b182d6-fe53-4345-ac45-ccb6dac8bbee;Universidade Católica Portuguesa - Faculdade de Teologia;2021-09-05 20:25:36;;;;FALSO;;
e0da7fb0-2ebf-40f8-bfaf-ccdd68171833;Instituto Politécnico da Guarda - Escola Superior de Saúde da Guarda;2021-09-05 20:25:36;;;;FALSO;;
b82f8345-f53a-4ed1-8c50-cd4bc9a7743a;Universidade Lusíada - Norte - Porto;2021-09-05 20:25:36;;;;FALSO;;
2cf55041-30ac-41ca-8220-cdd0998a6aee;Universidade do Sul de Santa Catarina;2021-09-13 19:19:47;;;;VERDADEIRO;;
b24b0e30-6381-46b8-8756-ce1438b90373;Instituto Politécnico de Bragança - Escola Superior de Comunicação, Administração e Turismo de Mirandela;2021-09-05 20:25:36;;;;FALSO;;
1e3fed5b-0c29-4c8b-a663-ce6febe65c73;FFUL;2021-09-15 22:59:33;;;;VERDADEIRO;;
e5e2c8d7-5ef3-4f46-b555-cec95fdbed96;Universidade de Lisboa - Faculdade de Psicologia;2021-09-05 20:25:36;;;;FALSO;;
248cfb53-6236-4b6a-8e1c-cf2f2674322e;Universidade de Aveiro - Escola Superior de Saúde de Aveiro;2021-09-05 20:25:36;;;;FALSO;;
f83a4384-dcf9-43ec-8b91-cfe5dc1adaaa;Universidade dos Açores - Faculdade de Ciências Sociais e Humanas;2021-09-05 20:25:36;;;;FALSO;;
31e572aa-bc0b-41ce-8425-d0add4e88b0b;Instituto Politécnico de Viana do Castelo - Escola Superior Agrária;2021-09-05 20:25:36;;;;FALSO;;
9791475d-4655-441e-ba97-d0c289ccd7ed;Centro Universitário da FEI;2021-09-16 20:09:34;;;;VERDADEIRO;;
487eb0de-7b3e-45d3-972f-d16344dd96aa;Escola Superior de Saúde Jean Piaget de Vila Nova de Gaia;2021-09-05 20:25:36;;;;FALSO;;
f72c8b66-2622-4464-9b61-d2119410cf1b;Universidade de Aveiro - Escola Superior de Design, Gestão e Tecnologia da Produção de Aveiro-Norte;2021-09-05 20:25:36;;;;FALSO;;
6b6c4d8d-7c0a-4c54-a018-d4024db34244;Escola Superior de Enfermagem do Porto;2021-09-05 20:25:36;;;;FALSO;;
fd12a6ca-b321-4db8-93fd-d76d1381cf31;Universidade do Porto - Faculdade de Direito;2021-09-05 20:25:36;;;;FALSO;;
4b827195-131e-436e-8c16-d80b89ae1536;Instituto Federal de Minas Gerais;2021-09-05 20:25:36;;;;FALSO;;
e5705770-19a4-441d-952e-d825a895b932;Universidade do Algarve - Faculdade de Ciências Humanas e Sociais;2021-09-05 20:25:36;;;;FALSO;;
9568431b-9d45-4b36-9c14-d8cf6f607bb0;CETEC UCS;2021-09-14 17:26:03;;;;VERDADEIRO;;
c8dbb07a-2f6e-4fde-8deb-da10a354551a;Instituto Superior de Ciências  Sociais e Políticas;2021-10-27 12:51:42;;;;VERDADEIRO;;
6ddc8bdb-0b0d-4d32-8e77-da199f851671;Escola Universitária Vasco da Gama;2021-09-05 20:25:36;;;;FALSO;;
408a3237-9dd7-4b0c-91f7-da433616480d;Universidade do Algarve - Faculdade de Ciências e Tecnologia;2021-09-05 20:25:36;;;;FALSO;;
42ac0fbe-b670-4871-888c-db57a9a3b6d3;Instituto Politécnico de Leiria - Escola Superior de Turismo e Tecnologia do Mar;2021-09-05 20:25:36;;;;FALSO;;
7b518d97-cb07-4e76-8e10-dba0f317347d;Universidade Católica Portuguesa - Escola Superior Politécnica de Saúde (Lisboa);2021-09-05 20:25:36;;;;FALSO;;
0cf9afb3-ea30-4c67-b4ac-dbe127b8e81a;UniCesumar;2021-09-05 20:25:36;;;;FALSO;;
92e28a58-9bac-415a-83c0-dce38872c20e;Universidade de Lisboa - ISEG;2021-10-19 16:17:44;;;;VERDADEIRO;;
2cb33082-0ef5-4b93-b503-dd4ff69c2566;Instituto Politécnico de Viana do Castelo - Escola Superior de Saúde;2021-09-05 20:25:36;;;;FALSO;;
a2ba9cf3-0e7d-4731-9e59-dd92bcac7c3e;Atlântica - Esc. Univ. de Ciências Empresariais, Saúde, Tecnologias e Engenharia;2021-09-05 20:25:36;;;;FALSO;;
211b3029-66da-4e28-a814-de991258c38e;Escola Superior de Saúde Atlântica;2021-09-05 20:25:36;;;;FALSO;;
803b5596-980c-449d-b883-deede52c7af9;Instituto Politécnico da Guarda - Escola Superior de Tecnologia e Gestão;2021-09-05 20:25:36;;;;FALSO;;
8e6842a6-1158-4287-b9e1-e072b4b7a623;Universidade da Madeira - Faculdade de Ciências da Vida;2021-09-05 20:25:36;;;;FALSO;;
7e774607-8fed-4448-b14a-e0d55619b0ea;Universidad Politecnica de Victoria;2021-10-01 11:53:53;;;;VERDADEIRO;;
4c5aa7c0-b21d-42ae-b0a5-e0ff8cb3613a;Escola Superior de Enfermagem São Francisco das Misericórdias;2021-09-05 20:25:36;;;;FALSO;;
c1cc382a-9b25-4b90-ab1b-e2424e09e408;Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências e Tecnologia;2021-09-05 20:25:36;;;;FALSO;;
537ca5fa-f458-44a4-9199-e286dde92651;CESPU - Instituto Politécnico de Saúde do Norte - Escola Superior de Saúde do Vale do Sousa;2021-09-05 20:25:36;;;;FALSO;;
5f06ba1c-8654-494f-85bf-e2a7e121e554;Universidade Católica Portuguesa - Escola das Artes;2021-09-05 20:25:36;;;;FALSO;;
0522c2c5-b5a1-493d-b39b-e386a2f6b538;Universidade de Lisboa - Faculdade de Farmácia;2021-09-05 20:25:36;;;;FALSO;;
5a7ec080-6348-4aed-9c08-e3c89316d8fc;Instituto Politécnico de Setúbal - Escola Superior de Ciências Empresariais;2021-09-05 20:25:36;;;;FALSO;;
bbceb159-5b4e-48cf-8ad2-e50830f66941;Instituto Politécnico do Porto - Instituto Superior de Engenharia do Porto;2021-09-05 20:25:36;;;;FALSO;;
65ba9098-855a-4964-8de8-e68481a5e6df;Universidade Fernando Pessoa - Escola Superior de Saúde;2021-09-05 20:25:36;;;;FALSO;;
849a82ed-b13a-49df-adb1-e71560fe9f5f;Università di Padova;2021-09-28 11:04:08;;;;VERDADEIRO;;
a14dd991-55a0-4169-8fa5-e862979f64ca;Universidade Católica Portuguesa - Faculdade de Teologia (Braga);2021-09-05 20:25:36;;;;FALSO;;
d0898f68-5ba0-4932-a8db-e8849881ca5c;Universidade dos Açores - Faculdade de Ciências Agrárias e do Ambiente;2021-09-05 20:25:36;;;;FALSO;;
d2f52d03-3399-4ee3-a39a-e93dfd8f4454;Universidade de Lisboa - Faculdade de Medicina Dentária;2021-09-05 20:25:36;;;;FALSO;;
1012ac33-a349-4f73-9a08-e94d10be6c01;Escola Superior Náutica Infante D. Henrique;2021-09-05 20:25:36;;;;FALSO;;
7e88b525-f93e-44f2-a3b7-ea39e30bfe00;Instituto Politécnico da Maia - Escola Superior de Ciências Sociais, Educação e Desporto;2021-09-05 20:25:36;;;;FALSO;;
1bb47884-2085-47ba-b09b-ea5ad799aaab;ipam Porto;2021-09-05 20:25:36;;;;VERDADEIRO;;
afc3accd-5ab2-4395-8501-ec4a4d1b755f;_;2021-10-14 21:41:43;;;;VERDADEIRO;;
86523422-fa05-4efd-9fd1-ec6acab5e0e2;Instituto Superior de Administração e Gestão;2021-09-05 20:25:36;;;;FALSO;;
13066d50-c17a-44d4-b36c-ece51c1757c9;Faculdade de Economia do Porto;2021-09-05 20:25:36;;;;FALSO;;
33f5d220-9d31-47a0-9c83-eee217535b9e;Instituto Politécnico da Guarda - Escola Superior de Educação, Comunicação e Desporto;2021-09-05 20:25:36;;;;FALSO;;
fc785ad1-0969-4af4-aa7e-ef63e5c77b07;Escola Superior de Enfermagem de São José de Cluny;2021-09-05 20:25:36;;;;FALSO;;
c8c35221-cbca-4ab2-93e0-efded34f1cd5;Instituto Politécnico de Bragança - Escola Superior Agrária de Bragança;2021-09-05 20:25:36;;;;FALSO;;
6ce49532-36dd-43f0-add1-f07b70702524;Instituto Universitário Egas Moniz;2021-09-05 20:25:36;;;;FALSO;;
d61ad1d4-dca3-4755-a29c-f11e678feeab;Universidade Católica Portuguesa - Faculdade de Ciências Económicas e Empresariais;2021-09-05 20:25:36;;;;FALSO;;
e7d61583-f5fa-4d19-aa82-f12085528744;Instituto Politécnico da Lusofonia - Escola Superior de Saúde Ribeiro Sanches;2021-09-05 20:25:36;;;;FALSO;;
7c50eef9-158f-451c-8794-f125d93af678;Universidade Católica Portuguesa - Escola Superior Politécnica de Saúde (Porto);2021-09-05 20:25:36;;;;FALSO;;
ef4d2b8d-0b62-49f1-b1ef-f1e120f428a6;ISCAL;2021-09-20 17:06:09;;;;VERDADEIRO;;
6bf37e0a-5570-4b4e-a168-f2e45faa2464;Instituto dos Pupilos do Exército;2021-09-26 08:17:44;;;;VERDADEIRO;;
e090f547-dc16-4b08-bfba-f3a0dd10ddfa;reqwrewq;2021-11-05 14:03:35;;;;VERDADEIRO;;
d43929fb-5b34-4bc3-a7e9-f3f36eb69212;Universidade Católica Portuguesa - Faculdade de Economia e Gestão;2021-09-05 20:25:36;;;;FALSO;;
17d45d4a-ea54-494c-a25d-f4c74339ef11;Katholische Universität Eichstätt-Ingolstadt;2021-09-05 20:25:36;;;;FALSO;;
23dc6e27-08ec-4b7c-92c3-f6d1cba6cc71;university of derby;2021-09-05 20:25:36;;;;FALSO;;
edad1cea-eef6-432e-a196-f6e9f12b4b7a;Instituto Politécnico de Setúbal - Escola Superior de Tecnologia de Setúbal;2021-09-05 20:25:36;;;;FALSO;;
c5703ecb-ea39-41ba-b18f-f728c648201a;Instituto Politécnico do Cávado e do Ave - Escola Superior de Design;2021-09-05 20:25:36;;;;FALSO;;
d39c2766-504e-43e5-b0d5-f7c83ef21662;Instituto Superior de Serviço Social do Porto;2021-09-05 20:25:36;;;;FALSO;;
70ed0f4b-a0cb-4e83-9ecf-f80a34a1164f;Universidade de Lisboa - Instituto Superior de Ciências Sociais e Políticas;2021-09-05 20:25:36;;;;FALSO;;
257f38f7-995d-4bd0-851d-f80df48dffe9;Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Lamego;2021-09-05 20:25:36;;;;FALSO;;
3dfbc40c-27bd-43f7-bf73-f86a88270a0e;Universidade Nova de Lisboa - Faculdade de Direito;2021-09-05 20:25:36;;;;FALSO;;
acd84050-dc79-4310-a86c-f909088b0415;Universidade de Aveiro - Instituto Superior de Contabilidade e Administração de Aveiro;2021-09-05 20:25:36;;;;FALSO;;
ed8ca8bb-99a9-431c-bb59-f9558fd14416;Universidade Católica Portuguesa - Instituto de Estudos Políticos;2021-09-05 20:25:36;;;;FALSO;;
f4c8a8ff-2bbe-4e7f-a46a-f98642b8613e;Instituto Superior de Administração e Línguas;2021-09-05 20:25:36;;;;FALSO;;
a1107698-c74c-470e-b4d8-f9b07b49e874;Universidade da Madeira - Escola Superior de Saúde;2021-09-05 20:25:36;;;;FALSO;;
a2d372cb-b513-44c2-bda7-f9b2e10d0ac3;Escola Superior de Saúde de Santa Maria;2021-09-05 20:25:36;;;;FALSO;;
ea037857-e8f8-4cf7-83e5-fae37ad00e3d;Universidade Federal de Pernambuco;2021-10-28 22:45:39;;;;VERDADEIRO;;
a05f9eb2-b483-4b36-925a-fcfa25c88b9a;ISPA - Instituto Universitário de Ciências Psicológicas, Sociais e da Vida;2021-09-05 20:25:36;;;;FALSO;;
49e96891-fc13-4757-a385-fdc393ae6280;Escola Superior de Tecnogia e Gestão de Águeda;2021-10-28 13:10:11;;;;VERDADEIRO;;
80e558a7-9d8c-46ee-9430-fdcb2798d21e;Universidade do Algarve - Escola Superior de Gestão, Hotelaria e Turismo (Portimão);2021-09-05 20:25:36;;;;FALSO;;
6641a4bd-e7c0-40e9-bbb2-fe457bccd299;Instituto Politécnico de Lisboa - Instituto Superior de Contabilidade e Administração de Lisboa;2021-09-05 20:25:36;;;;FALSO;;
6e1cd0f3-df0c-4b84-a8f3-febc7f5253c0;sem universidade;2021-09-05 20:25:36;;;;FALSO;;
cdacb876-ca99-4885-91da-febd806b5f12;Instituto Universitário Militar - Academia Militar;2021-09-05 20:25:36;;;;FALSO;;
